2.26074154E8
2.23840498E8
2.26625104E8
2.26297146E8
2.28084817E8
2.22326203E8
2.40142734E8
2.19837831E8
2.13920136E8
2.25254027E8
2.10673685E8
2.12959123E8
2.29050495E8
2.1511907E8
2.15099476E8
2.34490017E8
2.28843364E8
2.3268975E8
2.57624311E8
2.25474687E8
